ts,ax,ay,az,gx,gy,gz,mx,my,mz
1782300448688,-0.136391,2.096113,9.945671,0.264992,-0.042983,-0.082758,-0.91875,10.3125,-53.943752
1782300448690,-0.157926,2.055435,10.18256,0.266214,-0.052757,-0.0907,-0.91875,10.3125,-53.943752
1782300448700,-0.157926,2.055435,10.18256,0.27049,-0.067417,-0.098641,-0.91875,10.3125,-53.943752
1782300448701,-0.200997,1.990828,10.488842,0.27049,-0.067417,-0.098641,-1.2375,10.33125,-53.643753
1782300448708,-0.148355,1.914258,10.81905,0.286372,-0.094295,-0.112691,-1.2375,10.33125,-53.643753
1782300448709,-0.148355,1.914258,10.81905,0.286372,-0.094295,-0.112691,-0.16875,10.6125,-53.943752
1782300448715,-0.122034,1.744368,11.192331,0.31325,-0.103458,-0.123075,-0.16875,10.6125,-53.943752
1782300448718,-0.122034,1.744368,11.192331,0.31325,-0.103458,-0.123075,-0.28125,8.981251,-53.793751
1782300448724,-0.122034,1.744368,11.192331,0.343794,-0.087576,-0.121854,-0.28125,8.981251,-53.793751
1782300448725,-0.050249,1.765903,11.477077,0.343794,-0.087576,-0.121854,-0.28125,8.981251,-53.793751
1782300448730,-0.050249,1.765903,11.477077,0.343794,-0.087576,-0.121854,-0.6,9.431251,-53.493752
1782300448733,-0.071785,1.837688,11.625432,0.380446,-0.051535,-0.124297,-0.6,9.431251,-53.493752
1782300448739,-0.071785,1.837688,11.625432,0.380446,-0.051535,-0.124297,-0.16875,10.6125,-53.943752
1782300448741,-0.071785,1.895115,11.541683,0.425039,-0.01305,-0.123686,-0.16875,10.6125,-53.943752
1782300448749,-0.071785,1.895115,11.541683,0.425039,-0.01305,-0.123686,0.75,9.712501,-53.493752
1782300448758,-0.043071,2.074577,11.362221,0.469632,0.020547,-0.111469,0.75,9.712501,-53.493752
1782300448759,-0.043071,2.074577,11.362221,0.495288,0.046814,-0.089478,0.75,9.712501,-53.493752
1782300448760,-0.069392,2.160719,11.041584,0.495288,0.046814,-0.089478,-1.0125,7.96875,-53.512501
1782300448767,-0.117248,2.124826,10.656339,0.493456,0.049258,-0.065043,-1.0125,7.96875,-53.512501
1782300448769,-0.117248,2.124826,10.656339,0.493456,0.049258,-0.065043,-1.05,10.03125,-54.093754
1782300448776,-0.114855,2.096113,10.4027,0.451917,0.035819,-0.046106,-1.05,10.03125,-54.093754
1782300448779,-0.114855,2.096113,10.4027,0.451917,0.035819,-0.046106,-1.06875,10.03125,-53.493752
1782300448797,-0.157926,2.275574,10.373986,0.311418,0.039484,-0.013731,-1.14375,8.868751,-55.012501
1782300448800,-0.157926,2.275574,10.373986,0.311418,0.039484,-0.013731,-1.14375,8.868751,-55.012501
1782300448802,-0.165105,2.352145,10.450556,0.261938,0.075525,-0.008233,-1.14375,8.868751,-55.012501
1782300448809,-0.165105,2.352145,10.450556,0.261938,0.075525,-0.008233,-0.1125,8.83125,-53.962502
1782300448810,-0.150748,2.371287,10.445771,0.236281,0.128059,-0.012509,-0.1125,8.83125,-53.962502
1782300448820,-0.150748,2.371287,10.445771,0.221621,0.179372,-0.028391,-1.3125,9.450001,-54.862503
1782300448821,-0.114855,2.402394,10.326129,0.221621,0.179372,-0.028391,-1.3125,9.450001,-54.862503
1782300448827,-0.01675,2.213361,10.419449,0.18558,0.221522,-0.050993,-1.3125,9.450001,-54.862503
1782300448829,-0.01675,2.213361,10.419449,0.18558,0.221522,-0.050993,-1.3125,9.450001,-54.862503
1782300448836,0.007178,2.079363,10.503198,0.106778,0.249622,-0.06993,-1.3125,9.450001,-54.862503
1782300448839,0.007178,2.079363,10.503198,0.106778,0.249622,-0.06993,-0.525,7.96875,-54.562504
1782300448845,-0.09332,1.990828,10.560626,-0.004399,0.224576,-0.088867,-0.525,7.96875,-54.562504
1782300448865,0.026321,1.622334,11.060726,-0.281732,0.119507,-0.12613,-0.16875,9.5625,-52.893753
1782300448869,0.026321,1.622334,11.060726,-0.281732,0.119507,-0.12613,1.5375,9.4125,-54.562504
1782300448870,0.136391,1.402194,11.467506,-0.399018,0.099349,-0.142012,1.5375,9.4125,-54.562504
1782300448879,0.136391,1.402194,11.467506,-0.468657,0.091408,-0.153619,1.5375,9.4125,-54.562504
1782300448880,0.217747,1.179662,11.773787,-0.468657,0.091408,-0.153619,-0.075,8.85,-55.012501
1782300448887,0.234497,0.918844,11.96282,-0.483928,0.083466,-0.159727,-0.075,8.85,-55.012501
1782300448889,0.234497,0.918844,11.96282,-0.483928,0.083466,-0.159727,-0.43125,9.58125,-54.412502
1782300448896,0.22014,0.679562,12.120746,-0.444833,0.076747,-0.160949,-0.43125,9.58125,-54.412502
1782300448899,0.22014,0.679562,12.120746,-0.444833,0.076747,-0.160949,0.6,10.293751,-53.943752
1782300448905,0.165105,0.512064,12.199709,-0.346484,0.087132,-0.159727,0.6,10.293751,-53.943752
1782300448909,0.165105,0.512064,12.199709,-0.346484,0.087132,-0.159727,0.4125,11.925,-54.843754
1782300448913,0.119641,0.440279,12.084854,-0.193156,0.106679,-0.159727,0.4125,11.925,-54.843754
1782300448918,0.119641,0.440279,12.084854,-0.193156,0.106679,-0.159727,0.6,10.89375,-54.993752
1782300448921,0.059821,0.502493,11.532112,-0.030056,0.111566,-0.160338,0.6,10.89375,-54.993752
1782300448928,0.059821,0.502493,11.532112,-0.030056,0.111566,-0.160338,0.61875,9.13125,-53.943752
1782300448930,-0.021535,0.622134,10.883657,0.098226,0.095073,-0.159116,0.61875,9.13125,-53.943752
1782300448939,-0.021535,0.622134,10.883657,0.180082,0.076747,-0.155451,0.61875,9.13125,-53.943752
1782300448940,-0.045464,0.68674,10.321344,0.180082,0.076747,-0.155451,0.76875,12.243751,-56.343754
1782300448947,-0.043071,0.753739,9.756637,0.218566,0.05781,-0.144456,0.76875,12.243751,-56.343754
1782300448948,-0.043071,0.753739,9.756637,0.218566,0.05781,-0.144456,0.7875,9.712501,-54.562504
1782300448956,-0.100499,0.954736,9.134504,0.22834,0.043149,-0.129795,0.7875,9.712501,-54.562504
