ts,sensor,x,y,z
1782298952317,gyro,0.201615,-0.025878,-0.064127
1782298952318,accel,-0.440279,0.650848,10.804694
1782298952319,mag,6.993750,-14.906251,-54.075001
1782298952326,gyro,0.237045,-0.030765,-0.091616
1782298952327,accel,-0.473779,0.643669,10.649160
1782298952329,mag,7.575000,-14.325001,-53.606251
1782298952335,accel,-0.507278,0.593420,10.558233
1782298952335,gyro,0.263312,-0.052146,-0.122159
1782298952340,mag,6.356250,-14.625001,-53.156254
1782298952345,gyro,0.283471,-0.075359,-0.151481
1782298952345,accel,-0.490529,0.500100,10.584554
1782298952349,mag,7.012500,-16.687500,-52.725002
1782298952353,gyro,0.305462,-0.087576,-0.175304
1782298952354,accel,-0.423530,0.445065,10.641982
1782298952358,mag,6.450000,-17.568750,-52.893753
1782298952361,gyro,0.334173,-0.079024,-0.196074
1782298952361,accel,-0.332602,0.483350,10.610875
1782298952370,gyro,0.365327,-0.050924,-0.211345
1782298952370,mag,7.293750,-16.256250,-52.256252
1782298952370,accel,-0.260818,0.648455,10.481662
1782298952379,accel,-0.205783,0.827917,10.259130
1782298952380,gyro,0.390372,-0.022824,-0.221119
1782298952380,mag,5.437500,-14.906251,-52.256252
1782298952387,gyro,0.392816,-0.015494,-0.224173
1782298952387,accel,-0.107677,1.012164,10.094025
1782298952389,mag,5.343750,-16.068750,-53.175003
1782298952395,gyro,0.362883,-0.020381,-0.230893
1782298952397,accel,0.002393,1.031307,10.010276
1782298952400,mag,7.781250,-17.437500,-52.275002
1782298952419,gyro,0.296910,-0.008163,-0.237613
1782298952419,accel,0.102891,0.892523,10.122739
1782298952419,mag,5.025000,-16.818750,-52.125004
1782298952419,gyro,0.199782,0.013217,-0.243110
1782298952419,accel,0.196211,0.696311,10.316558
1782298952419,mag,6.412500,-17.118752,-52.575001
1782298952421,gyro,0.078831,0.047425,-0.247386
1782298952421,accel,0.222533,0.464208,10.574983
1782298952429,mag,5.962500,-15.937501,-53.775002
1782298952430,gyro,-0.056170,0.092629,-0.243721
1782298952430,accel,0.222533,0.212961,10.816658
1782298952439,mag,7.275000,-14.475000,-53.456253
1782298952439,gyro,-0.182008,0.145164,-0.237613
1782298952439,accel,0.205783,-0.066999,10.936299
1782298952446,gyro,-0.273027,0.186092,-0.227839
1782298952446,accel,0.126820,-0.272782,10.847765
1782298952448,mag,4.968750,-14.006250,-52.856251
1782298952455,gyro,-0.314566,0.206250,-0.220508
1782298952455,accel,0.023928,-0.390030,10.814265
1782298952459,mag,6.243750,-15.656251,-53.025002
1782298952463,gyro,-0.299294,0.194033,-0.219287
1782298952464,accel,-0.105284,-0.404387,10.804694
1782298952470,mag,4.575000,-17.118752,-51.825001
1782298952472,gyro,-0.249814,0.145775,-0.219287
1782298952472,accel,-0.222533,-0.406780,10.706588
1782298952479,mag,6.225000,-15.206250,-53.006252
1782298952480,gyro,-0.192393,0.084688,-0.221119
1782298952481,accel,-0.315853,-0.421137,10.603696
1782298952490,gyro,-0.142913,0.033986,-0.221730
1782298952490,accel,-0.390030,-0.425922,10.493627
1782298952490,mag,6.206250,-14.906251,-52.706253
1782298952500,gyro,-0.100152,-0.003887,-0.219897
1782298952500,accel,-0.387637,-0.416351,10.381164
1782298952500,mag,4.575000,-15.037500,-53.925003
1782298952516,gyro,-0.058614,-0.028322,-0.216232
1782298952516,accel,-0.287139,-0.368495,10.213666
1782298952516,mag,5.231250,-12.843751,-52.537502
1782298952516,gyro,-0.026849,-0.032598,-0.207680
1782298952516,accel,-0.184247,-0.291924,10.034205
1782298952519,mag,4.218750,-14.306251,-52.856251
1782298952523,accel,-0.131605,-0.189033,9.857136
1782298952523,gyro,-0.000581,-0.015494,-0.196074
1782298952529,mag,5.531250,-12.843751,-52.537502
1782298952532,gyro,0.023242,0.005276,-0.179580
1782298952532,accel,-0.110070,-0.122034,9.696817
1782298952538,mag,4.725000,-14.137501,-54.525002
1782298952540,gyro,0.043401,0.013828,-0.160033
1782298952541,accel,-0.093320,-0.062213,9.598712
1782298952550,gyro,0.065392,0.013217,-0.143539
1782298952550,mag,5.137500,-13.425000,-54.056252
1782298952550,accel,-0.040678,0.043071,9.550854
1782298952559,gyro,0.091048,-0.000833,-0.133155
1782298952560,accel,-0.153141,-0.028714,9.558033
1782298952561,mag,5.306250,-15.056251,-52.856251
1782298952566,gyro,0.124035,-0.011829,-0.111164
1782298952567,accel,-0.064606,0.047856,9.555641
1782298952569,mag,6.112500,-15.787500,-53.625004
1782298952575,gyro,0.158854,-0.012439,-0.105055
1782298952576,accel,0.045464,0.179462,9.366607
1782298952580,mag,5.250000,-14.325001,-52.087502
1782298952584,gyro,0.178402,-0.028322,-0.109331
1782298952585,accel,0.088534,0.236889,9.112968
1782298952589,mag,6.093750,-16.087502,-52.875004
1782298952592,gyro,0.175959,-0.041150,-0.120326
1782298952593,accel,0.138784,0.301496,8.964613
1782298952599,mag,6.093750,-16.087502,-52.875004
1782298952601,gyro,0.150913,-0.040539,-0.138042
1782298952601,accel,0.172283,0.332602,8.871293
1782298952618,accel,0.196211,0.311067,8.852150
1782298952618,mag,5.006250,-14.306251,-53.906254
1782298952618,gyro,0.109374,-0.020381,-0.156978
1782298952619,gyro,0.055007,0.009552,-0.173472
1782298952619,mag,4.556250,-16.068750,-52.106251
1782298952619,accel,0.196211,0.248854,8.892828
1782298952627,gyro,0.002473,0.031543,-0.188132
1782298952628,accel,0.169890,0.203390,9.014863
1782298952629,mag,5.118750,-14.456250,-52.256252
1782298952636,gyro,-0.040898,0.048036,-0.201571
1782298952636,accel,0.112463,0.136391,9.153646
1782298952640,mag,4.537500,-14.587501,-52.856251
1782298952644,gyro,-0.065944,0.054145,-0.215011
1782298952645,accel,0.088534,0.021535,9.268502
1782298952650,mag,4.706250,-15.187501,-53.006252
1782298952653,accel,0.090927,-0.124427,9.388143
1782298952653,gyro,-0.070220,0.051091,-0.226617
1782298952658,mag,3.675000,-15.618751,-53.475002
1782298952661,gyro,-0.060446,0.052312,-0.236391
1782298952661,accel,0.078963,-0.270389,9.558033
1782298952670,gyro,-0.040288,0.053534,-0.245554
1782298952670,mag,5.287500,-14.306251,-53.156254
1782298952670,accel,0.136391,-0.349352,9.730317
1782298952679,gyro,-0.014631,0.037651,-0.253495
1782298952679,mag,5.437500,-13.725000,-53.756252
1782298952680,accel,0.181855,-0.385244,9.864315
1782298952687,gyro,0.012247,0.026045,-0.255328
1782298952687,accel,0.244068,-0.344566,9.878671
1782298952688,mag,4.950000,-14.025001,-52.087502
1782298952695,gyro,0.034849,0.025434,-0.249830
1782298952695,accel,0.287139,-0.265603,9.782959
1782298952702,mag,6.018750,-14.025001,-52.537502
1782298952716,gyro,0.060505,0.044371,-0.234558
1782298952716,accel,0.308674,-0.112463,9.653746
1782298952716,mag,5.475000,-12.862500,-51.018753
1782298952716,gyro,0.084940,0.078579,-0.212567
1782298952716,accel,0.308674,0.043071,9.440785
1782298952719,mag,4.950000,-13.275001,-52.837502
1782298952721,accel,0.256032,0.193819,9.270895
1782298952721,gyro,0.102044,0.100571,-0.185078
1782298952729,mag,3.056250,-15.318750,-53.175003
1782298952729,gyro,0.103266,0.110955,-0.158200
1782298952729,accel,0.184247,0.344566,9.117754
1782298952740,mag,4.687500,-13.406251,-53.756252
1782298952740,accel,0.133998,0.480957,8.988541
1782298952740,gyro,0.085551,0.106068,-0.131322
1782298952747,gyro,0.052564,0.099349,-0.105055
1782298952747,accel,0.098106,0.547956,8.928721
1782298952748,mag,3.637500,-14.887501,-52.706253
1782298952755,gyro,0.014690,0.098127,-0.084285
1782298952756,accel,0.083749,0.593420,8.871293
1782298952759,mag,5.418750,-14.906251,-51.956253
1782298952764,accel,0.057428,0.641276,8.782758
1782298952765,gyro,-0.025627,0.095684,-0.067181
1782298952770,mag,3.431250,-13.556251,-52.537502
1782298952772,gyro,-0.060446,0.095073,-0.053131
1782298952773,accel,-0.009571,0.674776,8.699009
1782298952779,mag,4.200000,-13.556251,-52.537502
1782298952781,gyro,-0.086713,0.091408,-0.040303
1782298952781,accel,-0.066999,0.708275,8.651153
1782298952790,gyro,-0.097709,0.081634,-0.029308
1782298952790,mag,4.968750,-14.006250,-52.537502
1782298952791,accel,-0.105284,0.725025,8.600904
1782298952800,gyro,-0.095265,0.062697,-0.020756
1782298952801,accel,-0.148355,0.741775,8.567404
1782298952801,mag,5.512500,-15.187501,-54.525002
1782298952807,gyro,-0.085492,0.049258,-0.018312
1782298952807,accel,-0.117248,0.780060,8.548262
1782298952809,mag,3.731250,-13.256250,-52.537502
1782298952825,accel,-0.088534,0.811167,8.521941
1782298952825,gyro,-0.086102,0.059643,-0.021366
1782298952826,gyro,-0.105650,0.089575,-0.021366
1782298952826,accel,-0.055035,0.854238,8.517155
1782298952826,mag,4.950000,-14.306251,-52.087502
1782298952830,mag,5.850000,-13.443750,-52.687504
1782298952832,gyro,-0.139859,0.118286,-0.014647
1782298952832,accel,-0.071785,0.844666,8.605690
1782298952838,mag,4.312500,-12.675000,-52.687504
1782298952841,gyro,-0.171624,0.131725,-0.000597
1782298952841,accel,-0.033500,0.770489,8.801901
1782298952848,mag,2.362500,-12.806251,-52.837502
1782298952849,gyro,-0.189949,0.134168,0.017118
1782298952850,accel,-0.040678,0.710668,9.069897
1782298952859,gyro,-0.192393,0.140277,0.030557
1782298952861,accel,-0.117248,0.614955,9.273287
1782298952861,mag,4.068750,-13.106251,-54.056252
1782298952867,gyro,-0.180786,0.140277,0.036666
1782298952867,accel,-0.181855,0.535992,9.380964
1782298952869,mag,3.450000,-13.256250,-53.137501
1782298952876,gyro,-0.153908,0.119507,0.036055
1782298952876,accel,-0.277567,0.454636,9.457534
1782298952879,mag,5.118750,-12.675000,-54.056252
1782298952884,gyro,-0.112370,0.083466,0.033611
1782298952885,accel,-0.358923,0.418744,9.550854
1782298952889,mag,3.637500,-13.687501,-53.756252
1782298952892,gyro,-0.058003,0.046814,0.028114
1782298952893,accel,-0.361316,0.380459,9.656139
1782298952899,mag,4.068750,-13.706250,-53.456253
1782298952902,gyro,0.010414,0.018104,0.025670
1782298952902,accel,-0.378066,0.468993,9.770995
1782298952909,mag,3.318750,-14.137501,-53.006252
1782298952910,gyro,0.076998,0.002221,0.029946
1782298952910,accel,-0.265603,0.559920,9.759030
1782298952920,gyro,0.125257,-0.007553,0.032390
1782298952920,accel,-0.136391,0.629312,9.617854
1782298952920,mag,2.850000,-13.387501,-52.987503
1782298952927,gyro,0.147248,-0.012439,0.038498
1782298952927,accel,-0.055035,0.815953,9.469499
1782298952928,mag,3.450000,-12.506250,-53.906254
1782298952936,gyro,0.145415,-0.006942,0.048883
1782298952936,accel,-0.021535,0.995414,9.371393
1782298952938,mag,2.850000,-13.387501,-53.456253
1782298952944,gyro,0.117926,0.004054,0.056213
1782298952944,accel,0.016750,1.107877,9.242180
1782298952950,mag,4.106250,-14.437501,-53.456253
1782298952952,gyro,0.075166,0.010773,0.061711
1782298952953,accel,0.007178,1.155733,9.251751
1782298952959,mag,2.418750,-14.568750,-52.556252
1782298952962,gyro,0.034849,0.016271,0.067209
1782298952962,accel,-0.031107,1.186840,9.404892
1782298952971,gyro,0.013469,0.022991,0.075150
1782298952971,mag,2.643750,-11.775001,-53.137501
1782298952971,accel,-0.050249,1.225125,9.610675
1782298952980,gyro,0.016523,0.027267,0.087978
1782298952981,accel,-0.057428,1.249053,9.802101
1782298952981,mag,3.581250,-12.375001,-53.437504
1782298952987,gyro,0.036681,0.013217,0.102639
1782298952987,accel,-0.043071,1.244268,9.924135
1782298952988,mag,4.331250,-11.943750,-53.737503
1782298952996,accel,-0.026321,1.220340,10.000705
1782298952996,gyro,0.061116,-0.020992,0.116689
1782298952999,mag,2.681250,-13.256250,-52.837502
1782298953004,gyro,0.074555,-0.059476,0.129517
1782298953004,accel,0.026321,1.213161,10.058133
1782298953009,mag,4.181250,-12.825001,-53.137501
1782298953013,gyro,0.070279,-0.094295,0.138680
1782298953013,accel,0.047856,1.227518,10.172988
1782298953019,mag,2.343750,-12.806251,-52.087502
1782298953035,gyro,0.051953,-0.129115,0.147232
1782298953035,accel,0.102891,1.205983,10.316558
1782298953035,mag,2.081250,-14.137501,-52.237503
1782298953035,gyro,0.022631,-0.160880,0.153952
1782298953035,accel,0.126820,1.148555,10.496020
