ts,sensor,x,y,z
1782299776979,mag,25.218752,-2.306250,-55.012501
1782299776982,gyro,-0.000581,-0.032598,0.273070
1782299776982,accel,0.131605,1.459622,9.172789
1782299776989,mag,26.156252,-3.206250,-54.881252
1782299776991,gyro,0.011636,-0.043594,0.288953
1782299776991,accel,0.150748,1.471586,9.225431
1782299777003,gyro,0.034849,-0.050924,0.300559
1782299777003,accel,0.174676,1.450050,9.258931
1782299777003,mag,25.256250,-2.737500,-55.331253
1782299777009,gyro,0.062338,-0.041150,0.307890
1782299777009,mag,26.737501,-2.775000,-54.562504
1782299777010,accel,0.167498,1.421337,9.294822
1782299777017,accel,0.124427,1.433301,9.275680
1782299777017,gyro,0.083107,-0.030765,0.313388
1782299777018,mag,24.337502,-2.887500,-54.862503
1782299777025,accel,0.112463,1.440479,9.323536
1782299777025,gyro,0.097157,-0.035041,0.320107
1782299777030,mag,25.987501,-3.056250,-54.262501
1782299777033,gyro,0.106931,-0.061309,0.326216
1782299777034,accel,0.124427,1.445265,9.512570
1782299777039,mag,25.781252,-4.818750,-55.800003
1782299777042,gyro,0.122813,-0.081467,0.331713
1782299777042,accel,0.124427,1.445265,9.749459
1782299777048,mag,26.156252,-3.206250,-54.881252
1782299777051,accel,0.150748,1.469193,9.845171
1782299777051,gyro,0.149081,-0.079024,0.337822
1782299777059,gyro,0.178402,-0.058865,0.344542
1782299777060,mag,27.825001,-3.375000,-55.031254
1782299777060,accel,0.174676,1.478764,9.857136
1782299777069,gyro,0.202226,-0.037485,0.352483
1782299777070,accel,0.210568,1.454836,9.885850
1782299777070,mag,25.837502,-2.456250,-55.162502
1782299777076,gyro,0.215665,-0.027100,0.359202
1782299777076,accel,0.193819,1.402194,10.003098
1782299777079,mag,27.731251,-4.987500,-55.200001
1782299777085,gyro,0.222384,-0.028322,0.367144
1782299777085,accel,0.184247,1.347159,10.180167
1782299777089,mag,27.731251,-4.987500,-55.200001
1782299777093,gyro,0.226049,-0.027711,0.372641
1782299777093,accel,0.200997,1.237089,10.373986
1782299777102,mag,27.637501,-5.268750,-56.868752
1782299777102,gyro,0.231547,-0.020381,0.376307
1782299777102,accel,0.246461,1.107877,10.574983
1782299777109,mag,26.925001,-4.237500,-54.431252
1782299777110,gyro,0.241321,-0.009996,0.377528
1782299777111,accel,0.229711,0.988236,10.783159
1782299777120,accel,0.208176,0.916451,10.986548
1782299777120,gyro,0.259036,-0.005720,0.377528
1782299777120,mag,27.112501,-4.537500,-55.331253
1782299777129,gyro,0.285303,-0.021602,0.376917
1782299777130,accel,0.186640,0.887737,11.055940
1782299777130,mag,27.900002,-5.868750,-55.050003
1782299777137,gyro,0.318901,-0.033820,0.377528
1782299777137,accel,0.191426,0.923630,11.029619
1782299777138,mag,28.518751,-5.437500,-55.950001
1782299777146,gyro,0.359829,-0.018548,0.379361
1782299777146,accel,0.193819,1.024128,10.921942
1782299777149,mag,26.700001,-5.700000,-55.500004
1782299777154,gyro,0.410531,0.030321,0.381193
1782299777154,accel,0.167498,1.129412,10.716159
1782299777159,mag,27.731251,-4.987500,-55.200001
1782299777162,gyro,0.456956,0.079801,0.388524
1782299777162,accel,0.114855,1.220340,10.479270
1782299777168,mag,27.618752,-7.350000,-54.300003
