ts,sensor,x,y,z
1782300239377,gyro,0.315388,-0.000833,0.052701
1782300239378,accel,0.179462,1.694118,11.867107
1782300239378,mag,-4.181250,19.593750,-23.456251
1782300239386,gyro,0.356316,0.046814,0.073470
1782300239386,accel,0.047856,1.667797,11.979570
1782300239389,mag,-4.012500,19.556252,-19.650002
1782300239395,gyro,0.363647,0.111566,0.102181
1782300239395,accel,-0.148355,1.686940,12.068104
1782300239399,mag,-4.218750,19.593750,-22.687500
1782300239403,gyro,0.320886,0.199531,0.144331
1782300239403,accel,-0.464208,1.686940,12.235602
1782300239409,mag,-3.600000,20.175001,-23.137501
1782300239412,gyro,0.229867,0.303989,0.199309
1782300239412,accel,-0.519243,1.715654,12.118353
1782300239419,mag,-4.106250,21.506250,-23.118752
1782300239421,accel,-0.303888,1.588834,12.008283
1782300239421,gyro,0.109527,0.365686,0.264671
1782300239430,gyro,-0.030361,0.409057,0.325147
1782300239430,mag,-4.950000,18.562500,-22.237501
1782300239430,accel,-0.162712,1.277767,12.101604
1782300239438,gyro,-0.161086,0.442655,0.364853
1782300239438,accel,-0.200997,0.892523,12.259530
1782300239440,mag,-4.387500,18.993752,-21.337502
1782300239446,gyro,-0.256992,0.440211,0.384401
1782300239446,accel,-0.181855,0.588634,12.285851
1782300239449,mag,-3.900000,20.325001,-23.737501
1782300239454,gyro,-0.302196,0.379736,0.382568
1782300239455,accel,-0.100499,0.337388,12.197317
1782300239467,mag,-3.468750,18.825001,-21.637501
1782300239467,gyro,-0.289368,0.255119,0.355079
1782300239467,accel,-0.141177,0.181855,12.209281
1782300239469,mag,-4.162500,19.893751,-24.206251
1782300239472,gyro,-0.216675,0.095684,0.318427
1782300239472,accel,-0.457029,0.282353,12.362422
1782300239478,mag,-3.881250,19.593750,-23.756250
1782300239481,gyro,-0.095724,-0.040539,0.293993
1782300239481,accel,-0.655633,0.449851,12.022641
1782300239490,gyro,0.040499,-0.148662,0.276277
1782300239490,mag,-3.656250,20.756250,-22.518751
1782300239490,accel,-0.803988,0.440279,11.221045
