ts_ns,ax,ay,az,gx,gy,gz,mx,my,mz
1774594646826,0.6560113,-0.93373865,9.993398,-0.35185838,0.0842994,0.13561209,-23.039999,-0.48,-23.22
1774594646837,0.521936,-1.0342951,9.902418,-0.3494149,0.111177474,0.09407325,-23.279999,-0.29999998,-23.699999
1774594646847,0.38307226,-1.0103531,9.907207,-0.35063666,0.13805555,0.080634214,-22.98,0.65999997,-23.34
1774594646876,0.272939,-0.90021986,9.998186,-0.38240165,0.3042109,0.02687807,-23.34,-0.06,-23.34
1774594646886,0.16280572,-0.94810385,9.878476,-0.3652974,0.3933972,-0.009773844,-23.4,-0.48,-22.98
1774594646896,0.11492168,-0.9576807,9.835381,-0.35308012,0.41538838,-0.019547688,-23.34,-0.48,-22.56
1774594646906,0.095768064,-0.9864111,9.768343,-0.33841935,0.42638394,-0.02565634,-22.859999,0.12,-22.68
1774594646916,0.090979666,-0.9720459,9.753978,-0.32620203,0.42149702,-0.034208454,-23.4,0.12,-22.74
1774594646926,-0.038307227,-0.90021986,9.667787,-0.30176744,0.376293,-0.037873644,-22.74,0.78,-23.16
1774594646937,-0.12449849,-0.8619126,9.610326,-0.28710666,0.3323107,-0.036651913,-22.8,0.9,-23.279999
1774594646948,-0.18674773,-0.80924016,9.595961,-0.27488935,0.28221974,-0.03176499,-22.199999,1.26,-23.16
1774594646958,-0.22984336,-0.59855044,9.586384,-0.24923302,0.19547687,-0.019547688,-22.14,1.68,-23.22
1774594646968,-0.21068975,-0.49320555,9.572019,-0.2284636,0.14905111,-0.02076942,-22.859999,1.3199999,-23.1
1774594646978,-0.23942018,-0.46926352,9.533711,-0.20647246,0.10995574,-0.028099801,-22.98,1.5,-22.8
1774594646989,-0.35434186,-0.4261679,9.380483,-0.19547687,0.057421334,-0.034208454,-23.46,1.1999999,-22.68
1774594647001,-0.39743748,-0.39264908,9.289502,-0.2125811,0.03176499,-0.034208454,-23.1,1.26,-23.1
1774594647010,-0.4165911,-0.37349546,9.198523,-0.25900686,0.004886922,-0.034208454,-23.039999,1.1999999,-23.519999
1774594647021,-0.31603462,-0.40222588,9.203311,-0.40561453,-0.04153884,-0.04886922,-22.08,1.92,-22.92
1774594647031,-0.22026655,-0.545878,9.41879,-0.50335294,-0.062308256,-0.052534413,-21.779999,2.3999999,-22.92
1774594647041,-0.1436521,-0.6991069,9.706094,-0.56077427,-0.05375614,-0.05497787,-21.779999,2.8799999,-22.98
1774594647051,-0.08619126,-0.81402856,10.01734,-0.6072,-0.017104227,-0.059864793,-21.84,2.58,-23.22
1774594647061,-0.16280572,-0.91937345,10.448297,-0.5681047,0.08674286,-0.07819075,-22.8,1.86,-22.98
1774594647072,-0.23463176,-0.93373865,10.601525,-0.50823987,0.12095132,-0.080634214,-22.74,1.74,-23.039999
1774594647082,-0.30645782,-0.93852705,10.654198,-0.39584067,0.16249016,-0.07696902,-23.1,1.9799999,-23.1
1774594647092,-0.320823,-0.91458505,10.644621,-0.25411993,0.17837265,-0.06719518,-23.039999,2.22,-23.64
1774594647102,0.01436521,-0.80924016,10.400413,0.037873644,0.16249016,-0.05375614,-23.039999,2.7,-23.58
1774594647113,0.29209262,-0.7613561,10.0987425,0.18936823,0.13439035,-0.073303826,-22.98,2.9399998,-23.16
1774594647123,0.63206923,-0.6943185,9.662998,0.312763,0.09407325,-0.103847094,-22.68,3.12,-23.16
1774594647133,1.1683705,-0.49799395,8.810662,0.43004912,-0.004886922,-0.17959438,-22.56,3.36,-23.039999
1774594647143,1.3790601,-0.44532153,8.465898,0.43371433,-0.06719518,-0.21502456,-22.199999,3.24,-23.1
1774594647153,1.5514427,-0.46926352,8.197746,0.40317106,-0.105068825,-0.24190263,-22.439999,3.1799998,-23.16
1774594647163,1.6519991,-0.5554548,8.001422,0.31887165,-0.13072516,-0.27488935,-22.26,3.48,-23.22
1774594647173,1.7190368,-0.641646,7.905654,0.19547687,-0.13805555,-0.3005457,-22.26,3.06,-23.22
1774594647184,1.7429788,-0.62249243,8.00621,-0.0720821,-0.15027285,-0.32375857,-22.619999,2.7,-23.34
1774594647194,1.6472107,-0.56982,8.269572,-0.21624629,-0.1563815,-0.3323107,-22.5,2.7,-23.46
1774594647204,1.5514427,-0.5410896,8.580819,-0.33353242,-0.15271631,-0.3494149,-22.619999,2.52,-23.4
1774594647215,1.3072342,-0.48841715,9.284714,-0.453262,-0.112399206,-0.37507126,-22.56,2.3999999,-23.16
1774594647225,1.1348516,-0.44532153,9.548077,-0.4813618,-0.073303826,-0.3885103,-22.68,1.9799999,-22.56
1774594647235,0.8714894,-0.34955344,9.753978,-0.49480084,-0.04520403,-0.39828414,-22.74,2.22,-22.38
1774594647246,0.641646,-0.2777274,9.868899,-0.50335294,-0.02565634,-0.39950588,-23.039999,1.9799999,-21.779999
1774594647256,0.08619126,-0.16280572,10.141838,-0.53878313,0.02443461,-0.39706242,-23.76,1.74,-22.14
1774594647268,-0.22505496,-0.11492168,10.309433,-0.55955255,0.047647487,-0.39584067,-24.06,1.68,-22.32
1774594647278,-0.7086837,-0.06703765,10.682928,-0.5815437,0.08552113,-0.3848451,-24.119999,2.04,-21.96
1774594647289,-0.92895025,0.019153614,10.955867,-0.5681047,0.105068825,-0.38606682,-23.699999,3.0,-21.9
1774594647300,-1.1109096,0.009576807,11.21444,-0.5326745,0.119729586,-0.38606682,-23.64,3.12,-22.199999
1774594647310,-1.2306197,-0.009576807,11.453861,-0.44959682,0.13439035,-0.37873647,-23.039999,3.72,-22.439999
1774594647320,-1.2593501,0.02873042,11.616667,-0.17592919,0.15882497,-0.3481932,-22.38,4.14,-22.38
1774594647331,-1.1444284,0.019153614,11.473015,-0.05375614,0.13439035,-0.33353242,-22.02,4.5,-21.66
1774594647342,-0.9911995,0.019153614,11.209652,0.10751228,0.064751714,-0.30665436,-22.92,3.84,-21.42
1774594647352,-0.5506664,-0.02873042,10.577583,0.3555236,-0.095294975,-0.25411993,-23.519999,3.3,-21.539999
1774594647363,-0.37828386,-0.047884032,10.237606,0.4654793,-0.172264,-0.21624629,-23.699999,3.3,-21.9
1774594647374,-0.047884032,0.0,9.672575,0.6206391,-0.22724187,-0.13561209,-23.039999,4.02,-22.14
1774594647384,0.11492168,0.062249243,9.409213,0.65484756,-0.21502456,-0.10995574,-23.279999,3.72,-22.56
1774594647394,0.24420857,0.15322891,9.088389,0.6768387,-0.17715092,-0.0842994,-23.46,3.6599998,-22.38
1774594647404,0.32561144,0.21068975,8.810662,0.6743952,-0.12705997,-0.062308256,-23.82,3.06,-22.5
1774594647415,0.4309563,0.33039984,8.346188,0.6133087,-0.034208454,-0.028099801,-23.88,2.7,-22.08
1774594647425,0.47884035,0.4357447,8.192958,0.5448918,0.02687807,-0.012217305,-23.82,2.22,-22.439999
1774594647436,0.545878,0.51235914,8.082825,0.47158796,0.07086037,-0.008552114,-23.76,1.8,-22.26
1774594647446,0.641646,0.5554548,8.049306,0.32986724,0.13316862,-0.02321288,-23.34,1.86,-22.14
1774594647456,0.60333884,0.56982,8.12592,0.25045475,0.16493362,-0.035430185,-23.279999,1.5,-22.02
1774594647467,0.2825158,0.4405331,8.451532,0.1966986,0.19792034,-0.032986723,-23.279999,1.92,-21.84
1774594647478,0.82360536,0.6512229,8.403648,0.11484267,0.18325958,0.0012217305,-23.46,1.62,-22.56
1774594647488,0.91458505,1.0342951,8.566454,0.0842994,0.14782938,-0.04886922,-23.039999,2.34,-22.56
1774594647499,0.7613561,1.1540052,8.734048,0.057421334,0.13927728,-0.09773844,-23.22,2.22,-22.98
1774594647510,0.48362875,1.0390835,8.868123,0.019547688,0.14172074,-0.13439035,-23.1,1.9799999,-23.1
1774594647521,0.019153614,0.81402856,9.188946,-0.059864793,0.16493362,-0.10262536,-23.22,1.86,-22.8
1774594647532,-0.14844051,0.81402856,9.346964,-0.081855945,0.16126843,-0.07086037,-23.1,1.74,-23.1
1774594647544,-0.31603462,0.8523358,9.749189,-0.10873401,0.13561209,0.019547688,-23.22,1.1999999,-22.74
1774594647555,-0.320823,0.8571242,9.921572,-0.10629055,0.12705997,0.04886922,-23.34,1.3199999,-22.74
1774594647566,-0.33997664,0.90021986,10.093954,-0.09896017,0.119729586,0.07452556,-23.46,1.0799999,-22.859999
1774594647577,-0.47405192,0.9768343,10.376471,-0.061086524,0.12217305,0.103847094,-23.46,1.4399999,-22.74
1774594647587,-0.48362875,0.9624691,10.472239,-0.043982297,0.119729586,0.10995574,-23.1,1.92,-22.439999
1774594647597,-0.47884035,0.9959879,10.601525,-0.009773844,0.10140363,0.119729586,-23.4,1.92,-22.08
1774594647608,-0.49320555,1.0007763,10.888829,0.10873401,0.09285152,0.13927728,-22.68,3.06,-22.32
1774594647618,-0.35434186,0.9911995,10.7356,0.1966986,0.07574729,0.15760323,-22.74,3.12,-22.68
1774594647630,-0.23463176,1.0486604,10.539276,0.28099802,0.043982297,0.172264,-22.5,3.0,-22.08
1774594647640,0.023942016,1.0630256,10.01734,0.36774087,-0.008552114,0.18692477,-22.859999,2.1599998,-22.08
1774594647651,-0.25378537,0.23942018,10.079589,0.3323107,0.018325957,0.22479841,-22.5,2.52,-22.38
1774594647662,0.17717093,1.0821792,9.485827,0.25900686,0.002443461,0.28221974,-21.84,3.12,-22.56
1774594647674,0.92416185,1.8866309,9.873688,0.24678956,-0.2284636,0.204029,-21.9,3.54,-22.859999
1774594647685,0.866701,1.3263878,10.237606,0.1685988,-0.18081611,0.16615535,-22.439999,3.0,-22.92
1774594647695,1.1683705,0.7613561,10.611102,0.002443461,-0.13805555,0.15149458,-22.8,2.8799999,-22.199999
1774594647706,1.2545617,0.6703765,10.927136,-0.11728613,-0.18325958,0.112399206,-23.039999,2.6399999,-22.26
1774594647717,1.316811,0.36870706,11.592725,-0.21135938,-0.25045475,0.06841691,-23.1,2.1599998,-21.9
1774594647727,1.5514427,-0.18674773,12.909535,-0.19425514,-0.33108896,0.008552114,-22.92,2.34,-22.38
1774594647737,1.6472107,-0.34476504,13.28782,-0.08674286,-0.3359759,-0.04153884,-23.16,2.58,-22.5
1774594647747,1.6424223,-0.51235914,13.40753,0.06352998,-0.30909783,-0.095294975,-23.34,2.9399998,-22.56
1774594647758,1.2641385,-0.6895301,12.923901,0.33841935,-0.20647246,-0.15760323,-24.0,3.0,-22.8
1774594647768,1.1540052,-0.7422025,12.248735,0.4642576,-0.15515977,-0.1563815,-23.939999,3.0,-22.56
1774594647778,0.9911995,-0.6799533,11.645397,0.5338962,-0.15027285,-0.14538592,-24.0,3.24,-22.32
1774594647790,0.6751649,-0.7613561,10.601525,0.5876524,-0.06352998,-0.10751228,-24.06,2.82,-21.72
1774594647800,0.4405331,-1.1971009,10.117896,0.5045747,-0.0012217305,-0.087964594,-24.24,2.04,-21.66
1774594647811,0.18674773,-1.6663644,9.825804,0.39461896,0.030543262,-0.081855945,-23.46,2.22,-21.66
1774594647822,-0.15801731,-2.0829554,9.797073,0.22235495,0.028099801,-0.0842994,-23.699999,1.9799999,-21.9
1774594647832,-0.6895301,-2.4612393,10.577583,0.032986723,-0.0720821,-0.08674286,-23.64,1.5,-22.26
1774594647842,-0.80924016,-2.6384103,11.080365,0.073303826,-0.12217305,-0.081855945,-24.18,1.1999999,-22.439999
1774594647853,-0.8379706,-2.743755,11.362882,0.21380283,-0.17348573,-0.07696902,-24.359999,1.0799999,-22.199999
1774594647864,-0.7038953,-2.9017725,11.080365,0.5729916,-0.19547687,-0.08674286,-24.72,1.38,-21.84
1774594647875,-0.60812724,-2.9640217,10.477027,0.7538077,-0.18936823,-0.1001819,-24.779999,1.0799999,-21.84
1774594647886,-0.63206923,-2.992752,9.883265,0.8588765,-0.1881465,-0.11362094,-25.08,0.59999996,-22.14
1774594647896,-0.6751649,-2.9161377,8.695741,0.86132,-0.18570304,-0.096516706,-24.779999,0.12,-22.14
1774594647907,-0.63206923,-2.8203697,8.298303,0.784351,-0.19547687,-0.07574729,-25.32,-0.65999997,-21.48
1774594647918,-0.61770403,-2.681506,7.9487495,0.6743952,-0.2003638,-0.05375614,-24.84,-0.12,-21.6
1774594647929,-0.5793968,-2.3223755,7.666234,0.4642576,-0.19303341,-0.0012217305,-25.08,-0.42,-21.6
1774594647940,-0.545878,-2.1404164,7.6853876,0.35308012,-0.16982053,0.030543262,-24.779999,-0.12,-22.14
1774594647951,-0.51714754,-1.8195933,7.800309,0.20280726,-0.11728613,0.080634214,-25.019999,-0.71999997,-22.14
1774594647961,-0.51235914,-1.757344,7.8769236,0.14294247,-0.09407325,0.10873401,-24.9,-0.65999997,-22.26
1774594647974,-0.48362875,-1.6950948,7.943961,0.089186326,-0.06841691,0.13683382,-24.779999,-0.35999998,-21.96
1774594647984,-0.37828386,-1.4508862,8.025364,-0.007330383,-0.028099801,0.17104226,-25.14,-0.78,-22.02
1774594647995,-0.32561144,-1.3694834,8.078036,-0.06719518,-0.0061086523,0.18081611,-25.08,-0.35999998,-22.14
1774594648007,-0.21547815,-1.2737153,8.197746,-0.13927728,0.012217305,0.18203785,-25.08,-0.48,-22.5
1774594648018,0.090979666,-1.2497733,8.542512,-0.25045475,0.014660766,0.16493362,-25.439999,-0.29999998,-21.779999
1774594648030,0.17717093,-1.2689269,8.801085,-0.29810223,0.030543262,0.15149458,-25.14,-0.12,-21.66
1774594648041,0.24420857,-1.2593501,9.150639,-0.3359759,0.02076942,0.14049901,-25.019999,0.06,-21.6
1774594648052,0.24899697,-1.2497733,9.3182335,-0.34330627,0.02443461,0.14538592,-24.9,0.42,-21.539999
1774594648064,0.2633622,-1.2306197,9.471462,-0.344528,0.028099801,0.15271631,-25.199999,0.29999998,-22.08
1774594648076,0.2633622,-1.2210429,9.773131,-0.33108896,0.042760566,0.16615535,-25.199999,1.14,-21.779999
1774594648087,0.25857377,-1.163582,9.907207,-0.312763,0.05497787,0.16737708,-24.6,1.5,-21.779999
1774594648098,0.15801731,-1.1252748,10.156203,-0.23457226,0.057421334,0.16371189,-24.6,1.3199999,-21.3
1774594648109,0.15801731,-1.1348516,10.199299,-0.1600467,0.058643065,0.15760323,-24.72,0.9,-21.3
1774594648119,0.15322891,-1.1779473,10.0269165,-0.02565634,0.02321288,0.14172074,-25.5,0.65999997,-21.359999
1774594648129,0.1340753,-1.2210429,9.835381,0.032986723,0.008552114,0.13561209,-25.26,0.96,-21.3
1774594648140,0.12449849,-1.2306197,9.643845,0.06719518,-0.007330383,0.13316862,-24.779999,1.4399999,-20.82
1774594648153,0.11492168,-1.2162545,9.270349,0.07819075,-0.04520403,0.13072516,-24.48,1.4399999,-20.82
1774594648164,0.1340753,-1.1923125,9.212888,0.06352998,-0.05497787,0.13439035,-24.18,1.92,-20.88
1774594648175,0.14844051,-1.1587936,9.217676,0.056199603,-0.064751714,0.13805555,-24.66,1.86,-21.0
1774594648185,0.1388637,-1.1779473,9.289502,0.06719518,-0.09040806,0.15271631,-24.84,1.38,-20.939999
1774594648196,0.16280572,-1.1875241,9.323022,0.087964594,-0.11362094,0.16615535,-24.84,1.56,-21.359999
1774594648207,0.17717093,-1.2689269,9.078813,0.12461651,-0.17959438,0.19425514,-24.359999,2.46,-21.3
1774594648218,0.24899697,-1.2210429,8.413225,0.10751228,-0.2443461,0.19792034,-24.42,2.58,-21.779999
1774594648231,0.36870706,-0.9624691,8.75799,0.014660766,-0.3286455,0.18570304,-24.779999,2.1599998,-21.96
1774594648241,0.44532153,-0.81881696,9.490616,-0.26267207,-0.07941248,0.12950343,-25.619999,1.4399999,-22.26
1774594648251,0.19153613,-0.81881696,9.835381,-0.3213151,0.009773844,0.09040806,-25.199999,2.04,-21.9
1774594648261,-0.02873042,-0.8619126,10.060435,-0.3286455,0.057421334,0.07452556,-25.08,2.7,-21.72
1774594648271,-0.062249243,-0.80445176,10.342952,-0.25289822,0.112399206,0.06719518,-24.779999,2.9399998,-21.6
1774594648281,0.038307227,-0.80445176,10.34774,-0.19792034,0.103847094,0.06352998,-25.439999,2.3999999,-21.9
1774594648291,0.10055647,-0.80445176,10.295067,-0.15760323,0.09162979,0.062308256,-25.8,2.1599998,-22.02
1774594648301,0.15801731,-0.7565677,10.204087,-0.10873401,0.06352998,0.061086524,-25.98,1.9799999,-22.02
1774594648312,0.320823,-0.5554548,9.988609,-0.039095376,-0.019547688,0.058643065,-25.439999,2.28,-22.14
1774594648322,0.4261679,-0.46447513,9.883265,-0.008552114,-0.043982297,0.05009095,-25.08,2.3999999,-21.9
1774594648332,0.46926352,-0.4261679,9.80665,0.012217305,-0.057421334,0.039095376,-25.08,2.7,-21.539999
1774594648342,0.5506664,-0.22505496,9.667787,0.037873644,-0.019547688,0.014660766,-25.8,2.46,-21.359999
1774594648370,0.6607997,0.17717093,9.428367,0.019547688,0.14172074,-0.089186326,-26.279999,1.74,-21.779999
1774594648380,0.6703765,0.20590134,9.323022,0.017104227,0.1685988,-0.119729586,-25.38,2.3999999,-21.359999
1774594648390,0.6512229,-0.033518825,9.270349,-0.02321288,0.18448131,-0.1966986,-25.32,2.46,-21.18
1774594648400,0.59376204,-0.12449849,9.337387,-0.04520403,0.17592919,-0.21746802,-25.26,2.6399999,-21.48
1774594648411,0.521936,-0.17238252,9.476251,-0.062308256,0.1563815,-0.23090707,-25.619999,1.9799999,-21.84
1774594648421,0.40222588,-0.40222588,9.610326,-0.07452556,0.09285152,-0.2321288,-25.619999,2.28,-22.08
1774594648431,0.37349546,-0.56982,9.662998,-0.081855945,0.06719518,-0.22602014,-25.32,1.92,-21.84
1774594648442,0.29688102,-0.7230489,9.701305,-0.09896017,0.017104227,-0.20891592,-25.32,1.92,-22.14
1774594648452,0.25378537,-0.8475474,9.816227,-0.12339478,-0.036651913,-0.18448131,-25.439999,1.74,-22.199999
1774594648462,0.19632454,-0.8331822,10.223241,-0.15271631,-0.05375614,-0.15027285,-25.68,1.62,-21.9
1774594648472,0.12928689,-0.81402856,10.424355,-0.14049901,-0.02443461,-0.13194689,-25.8,1.68,-21.6
1774594648482,0.062249243,-0.79966336,10.510546,-0.103847094,0.015882496,-0.10995574,-25.56,2.04,-21.9
1774594648492,-0.0047884034,-0.81402856,10.443508,-0.058643065,0.039095376,-0.09040806,-25.74,1.86,-21.84
1774594648503,-0.047884032,-0.61291564,10.1226845,0.065973446,0.09040806,-0.03176499,-24.9,3.12,-22.26
1774594648513,-0.02873042,-0.48841715,9.835381,0.105068825,0.09162979,-0.010995574,-24.84,2.8799999,-22.26
1774594648523,0.0047884034,-0.38307226,9.461885,0.13927728,0.0720821,0.018325957,-24.779999,3.12,-22.92
1774594648533,0.038307227,-0.31124622,9.174581,0.14294247,0.035430185,0.042760566,-25.26,2.8799999,-22.8
1774594648543,0.1436521,-0.20111294,8.911219,0.08307768,-0.032986723,0.09162979,-25.38,2.3999999,-22.26
1774594648553,0.1388637,-0.17238252,8.916007,0.029321533,-0.05375614,0.118507855,-25.5,2.04,-22.08
1774594648563,0.08140286,-0.20111294,8.99741,-0.02565634,-0.064751714,0.15271631,-25.439999,1.92,-21.779999
1774594648574,-0.019153614,-0.36391866,9.255983,-0.10873401,-0.06719518,0.23945917,-25.5,2.04,-20.88
1774594648584,0.038307227,-0.35913026,9.466674,-0.13683382,-0.06352998,0.28710666,-25.32,2.46,-20.64
1774594648595,0.17238252,-0.31124622,9.734824,-0.14905111,-0.02687807,0.32253686,-25.439999,2.3999999,-21.06
1774594648605,0.31603462,-0.2873042,9.945514,-0.15149458,0.02443461,0.33841935,-25.56,2.3999999,-21.72
1774594648615,0.36391866,-0.34476504,9.864111,-0.10873401,0.064751714,0.3408628,-25.68,2.6399999,-21.96
1774594648625,0.34955344,-0.33997664,9.840169,-0.09162979,0.062308256,0.33475417,-25.68,2.58,-21.96
1774594648635,0.39743748,-0.2825158,9.825804,-0.07452556,0.065973446,0.3200934,-25.859999,2.6399999,-21.539999
1774594648645,0.46926352,-0.2825158,9.825804,-0.058643065,0.06719518,0.30176744,-25.619999,2.76,-20.88
1774594648655,0.5746084,-0.34476504,9.830592,-0.010995574,0.06963864,0.27366763,-25.439999,3.78,-21.42
1774594648666,0.58897364,-0.35913026,9.902418,0.018325957,0.09162979,0.27000242,-25.32,3.72,-21.42
1774594648677,0.60333884,-0.33518824,9.883265,0.05497787,0.11728613,0.27366763,-25.74,2.82,-21.6
1774594648687,0.58897364,-0.320823,9.787497,0.089186326,0.12583824,0.27488935,-25.56,2.28,-21.119999
1774594648697,0.6847417,-0.35913026,9.662998,0.14905111,0.13072516,0.28221974,-25.56,2.82,-21.42
1774594648708,0.82360536,-0.4261679,9.701305,0.16493362,0.15882497,0.2883284,-25.26,3.24,-21.96
1774594648719,1.067814,-0.5554548,9.44752,0.17715092,0.13683382,0.2919936,-25.32,3.6599998,-22.26
1774594648729,1.1923125,-0.5746084,9.552865,0.1563815,0.17348573,0.2846632,-24.779999,4.2599998,-21.96
1774594648741,1.2258313,-0.59376204,9.615114,0.14172074,0.21868975,0.26511553,-24.3,4.92,-21.9
1774594648751,1.2354081,-0.56982,9.629479,0.13927728,0.2443461,0.2443461,-23.76,5.2799997,-22.56
1774594648761,0.92416185,-0.62249243,9.907207,0.16126843,0.28099802,0.19058995,-24.18,4.56,-22.98
1774594648772,0.78050977,-0.59376204,10.141838,0.18936823,0.30298916,0.18570304,-24.6,3.78,-23.039999
1774594648783,0.78529817,-0.5410896,10.453085,0.24923302,0.32742378,0.17959438,-24.9,3.4199998,-23.039999
1774594648793,0.90500826,-0.39264908,10.70687,0.39461896,0.45937067,0.16126843,-24.24,3.48,-22.98
1774594648804,0.94331545,-0.37828386,10.515334,0.43860126,0.5131268,0.15027285,-23.939999,3.9599998,-22.26
1774594648816,0.93852705,-0.36870706,9.888053,0.44837508,0.5742133,0.10873401,-23.64,4.2599998,-21.66
1774594648826,0.8762778,-0.32561144,9.629479,0.39950588,0.54367006,0.087964594,-23.82,3.78,-21.539999
1774594648837,0.6703765,-0.2873042,9.68694,0.3200934,0.46670106,0.058643065,-23.82,3.48,-22.14
1774594648847,0.37828386,-0.29209262,10.117896,0.27488935,0.376293,0.043982297,-23.34,3.48,-22.26
1774594648857,0.110133275,-0.320823,11.142614,0.33108896,0.32498032,0.043982297,-22.68,3.3,-22.38
1774594648868,0.0047884034,-0.32561144,11.429919,0.43004912,0.3652974,0.04153884,-22.439999,2.9399998,-21.96
1774594648880,-0.095768064,-0.51235914,11.319786,0.6291912,0.49113566,0.04520403,-23.16,1.74,-22.08
1774594648891,-0.19153613,-0.4405331,10.955867,0.7293731,0.53023106,0.052534413,-23.46,1.26,-22.32
1774594648901,-0.24899697,-0.34955344,10.836157,0.79779,0.50946164,0.04642576,-22.859999,1.86,-22.68
1774594648913,-0.5554548,0.076614454,10.472239,0.8906415,0.54367006,0.064751714,-22.32,1.62,-24.0
1774594648923,-0.521936,0.2777274,10.079589,0.9236283,0.59742624,0.06719518,-22.02,1.5,-24.119999
1774594648934,-0.7182605,0.110133275,9.68694,0.9272934,0.5900958,0.06841691,-22.26,0.59999996,-24.119999
1774594648946,-1.0103531,0.21547815,9.346964,0.91751957,0.52778757,0.09040806,-20.82,1.62,-23.58
1774594648958,-1.1109096,0.31124622,9.509769,0.9272934,0.4166101,0.09896017,-20.58,1.14,-23.46
1774594648970,-1.2593501,0.45489833,9.624691,1.0103711,0.44226643,0.14660765,-20.4,0.53999996,-23.939999
1774594648981,-1.2354081,0.6368576,9.232041,1.0482447,0.48380527,0.17104226,-20.279999,0.12,-24.539999
1774594648991,-1.6376339,0.45489833,8.327033,1.028697,0.49235737,0.24801129,-19.02,0.29999998,-25.019999
1774594649002,-1.6903064,0.5267244,8.231265,0.9981538,0.37018433,0.2883284,-18.96,-0.35999998,-25.14
1774594649012,-1.7286136,0.61770403,8.734048,0.9761627,0.23701571,0.3323107,-18.359999,-0.17999999,-25.199999
1774594649023,-1.4556746,0.89064306,8.6574335,0.9773844,0.2883284,0.3726278,-18.6,-0.84,-25.32
1774594649034,-1.340753,1.1779473,8.063671,0.91751957,0.4642576,0.39950588,-18.6,-0.96,-25.08
1774594649045,-1.3311762,1.316811,7.6470804,0.8405506,0.52778757,0.40194935,-18.66,-1.8,-24.9
1774594649055,-1.5801731,1.6041151,7.153875,0.6609562,0.3933972,0.39706242,-17.52,-1.8,-24.48
