ts,ax,ay,az,gx,gy,gz,mx,my,mz
1774511936869,-0.4405331,-1.0630256,9.710882,-0.21624629,-0.058643065,-0.0012217305,0.59999996,19.439999,-39.96
1774511936890,-0.49799395,-1.1492168,9.844957,-0.15760323,-0.119729586,0.013439035,0.65999997,19.68,-40.26
1774511936911,-0.4309563,-1.1013328,9.849746,-0.10873401,-0.06963864,0.056199603,0.9,20.4,-40.02
1774511936932,-0.009576807,-1.067814,9.050082,-0.07086037,-0.064751714,0.061086524,0.78,20.76,-40.2
1774511936952,0.272939,-1.13964,10.103531,-0.08307768,-0.06719518,0.0036651916,0.96,21.9,-40.92
1774511936973,0.15801731,-1.0869676,10.036493,-0.035430185,0.039095376,-0.04642576,0.42,21.42,-40.86
1774511936994,0.21068975,-1.0151415,9.619903,0.029321533,0.07819075,-0.09285152,0.06,21.0,-40.5
1774511937014,0.07182605,-0.91937345,9.279925,0.02687807,0.07574729,-0.13072516,-0.35999998,20.4,-40.559998
1774511937035,-0.023942016,-0.7469909,9.356541,-0.012217305,0.05131268,-0.13194689,-0.84,19.92,-40.62
1774511937056,0.05267244,-0.5410896,9.452309,-0.040317107,0.034208454,-0.14782938,-0.17999999,20.699999,-40.86
1774511937076,-0.11492168,-0.5554548,9.452309,-0.052534413,0.05497787,-0.16615535,0.0,21.0,-41.1
1774511937099,-0.22984336,-0.31124622,9.409213,-0.07574729,0.103847094,-0.23701571,0.12,21.539999,-40.739998
1774511937119,-0.24420857,-0.21547815,9.629479,-0.105068825,0.14538592,-0.26511553,0.71999997,22.08,-40.44
1774511937139,-0.15801731,-0.17717093,9.500193,-0.2125811,0.04520403,-0.27855456,-1.14,21.18,-41.04
1774511937159,-0.0047884034,-0.4309563,9.787497,-0.31887165,-0.007330383,-0.28588495,-0.9,21.119999,-40.92
1774511937179,-0.038307227,-0.842759,10.510546,-0.2565634,-0.017104227,-0.24923302,-0.78,21.06,-41.16
1774511937200,-0.08140286,-1.1252748,11.137826,0.064751714,0.10995574,-0.18936823,-1.3199999,20.82,-41.1
1774511937219,-0.16759412,-0.8619126,11.252748,0.4886922,0.30665436,-0.18692477,-0.29999998,20.76,-40.86
1774511937239,-0.033518825,-0.33039984,9.816227,0.7831292,0.33108896,-0.19303341,-0.65999997,20.82,-40.86
1774511937259,0.090979666,-0.02873042,8.030152,0.8014552,0.23090707,-0.11484267,-0.59999996,20.939999,-40.559998
